α,β,acc,rec,prec,method_name,size,percentage_of_known_labels,balanced,noise,trial
0.9,0.0,71.7870036101083,71.84288270066885,71.94010307396613,SAGE_Max,5620,0.013,true,0.0,2
0.9,0.0,79.90974729241877,79.96704527495075,81.19615679205161,SAGE_GCN,5620,0.013,true,0.0,2
0.4,0.55,98.1159420289855,98.11813840760904,98.13275853348688,geometric,5620,0.017,true,0.0,2
0.7,0.25,98.1159420289855,98.11712853432167,98.13888189250062,arithmetic,5620,0.017,true,0.0,2
0.4,0.55,98.09782608695652,98.10031309566607,98.11418549663209,harmonic,5620,0.017,true,0.0,2
0.4,0.55,98.33333333333333,98.33503587754988,98.34403179442927,L^2,5620,0.017,true,0.0,2
0.6,0.25,98.02536231884058,98.03056796933059,98.03972126858227,maximum,5620,0.017,true,0.0,2
0.9,0.0,97.68115942028986,97.68401821478501,97.69448350514563,standard,5620,0.017,true,0.0,2
0.9,0.0,91.59420289855072,91.60536968304453,93.20790794361639,p0.5,5620,0.017,true,0.0,2
0.9,0.0,77.15579710144928,77.21050742679678,77.64774964028103,SAGE_Max,5620,0.017,true,0.0,2
0.9,0.0,83.82246376811594,83.88327466439645,84.16208658237562,SAGE_GCN,5620,0.017,true,0.0,2
0.7,0.25,92.57602862254025,92.62142865165248,93.42052124189041,geometric,5620,0.004,true,0.0,3
0.8,0.1,92.07513416815742,92.1146182786754,93.01444473974934,arithmetic,5620,0.004,true,0.0,3
0.7,0.25,92.43291592128801,92.48411661286504,93.28716223219212,harmonic,5620,0.004,true,0.0,3
0.7,0.1,91.50268336314849,91.54460533821342,92.47540273195717,L^2,5620,0.004,true,0.0,3
0.7,0.1,93.36314847942755,93.37495882583937,93.93690309834264,maximum,5620,0.004,true,0.0,3
0.6,0.0,88.26475849731665,88.30414886744794,89.35561589294696,standard,5620,0.004,true,0.0,3
0.9,0.0,65.56350626118068,65.62272735502503,83.96865795137977,p0.5,5620,0.004,true,0.0,3
0.9,0.0,56.85152057245081,56.92174050215787,53.202067479163496,SAGE_Max,5620,0.004,true,0.0,3
0.9,0.0,55.13416815742397,55.2548226310122,56.79464144635309,SAGE_GCN,5620,0.004,true,0.0,3
0.4,0.55,94.46137300591504,94.46325595838573,95.04623080001302,geometric,5620,0.007,true,0.0,3
0.5,0.4,94.55099480193583,94.55293679937846,95.11427604209075,arithmetic,5620,0.007,true,0.0,3
0.4,0.55,94.03118838501524,94.03039858947047,94.82780714789799,harmonic,5620,0.007,true,0.0,3
0.5,0.4,95.28589352930634,95.29227215798089,95.61480168780598,L^2,5620,0.007,true,0.0,3
0.7,0.25,96.46890123678078,96.48323291098964,96.53305604853661,maximum,5620,0.007,true,0.0,3
0.6,0.0,93.24251658003226,93.24067493859329,93.58500377292091,standard,5620,0.007,true,0.0,3
0.9,0.0,76.50116508334827,76.57757625563363,88.57561761848224,p0.5,5620,0.007,true,0.0,3
0.9,0.0,62.968273884208635,63.063973601390856,63.58366805700908,SAGE_Max,5620,0.007,true,0.0,3
0.9,0.0,71.4823445061839,71.40973702087831,73.76769548723459,SAGE_GCN,5620,0.007,true,0.0,3
0.7,0.25,96.90647482014388,96.91872446558165,96.99565031076764,geometric,5620,0.01,true,0.0,3
0.8,0.1,97.06834532374101,97.08025564580609,97.15477657824569,arithmetic,5620,0.01,true,0.0,3
0.4,0.55,96.90647482014388,96.91875134664109,96.98927640232698,harmonic,5620,0.01,true,0.0,3
0.8,0.1,97.15827338129498,97.17019904651087,97.2339579759251,L^2,5620,0.01,true,0.0,3
0.7,0.1,97.06834532374101,97.0792594507187,97.11585540309568,maximum,5620,0.01,true,0.0,3
0.9,0.0,96.11510791366906,96.12980870311559,96.23941168294185,standard,5620,0.01,true,0.0,3
0.9,0.0,84.35251798561151,84.38704165029993,88.16741318209755,p0.5,5620,0.01,true,0.0,3
0.9,0.0,64.47841726618705,64.36711832765077,69.03137590093658,SAGE_Max,5620,0.01,true,0.0,3
0.9,0.0,77.15827338129496,77.12296729651527,79.00490589611326,SAGE_GCN,5620,0.01,true,0.0,3
0.4,0.55,96.64259927797833,96.65382207601434,96.67297916438014,geometric,5620,0.013,true,0.0,3
0.7,0.25,96.67870036101083,96.68473587231287,96.70616418661193,arithmetic,5620,0.013,true,0.0,3
0.7,0.25,96.69675090252707,96.70616123613438,96.73747196653633,harmonic,5620,0.013,true,0.0,3
0.7,0.25,96.69675090252707,96.70326228812438,96.72041766352146,L^2,5620,0.013,true,0.0,3
0.4,0.55,96.75090252707581,96.75393880291898,96.7870788227966,maximum,5620,0.013,true,0.0,3
0.4,0.0,92.94223826714801,92.97857864046227,93.00814854729768,standard,5620,0.013,true,0.0,3
0.9,0.0,87.77978339350182,87.8538662889757,90.55168984412477,p0.5,5620,0.013,true,0.0,3
0.9,0.0,70.55956678700362,70.5456744928152,70.79070158370868,SAGE_Max,5620,0.013,true,0.0,3
0.9,0.0,82.23826714801444,82.26494694706787,83.4514206460202,SAGE_GCN,5620,0.013,true,0.0,3
0.7,0.25,96.9927536231884,97.01287296446593,97.0539421243695,geometric,5620,0.017,true,0.0,3
0.4,0.55,97.31884057971014,97.33701804235552,97.3685001049975,arithmetic,5620,0.017,true,0.0,3
0.4,0.55,96.79347826086956,96.8156457862577,96.86179187647991,harmonic,5620,0.017,true,0.0,3
0.5,0.4,97.28260869565217,97.30107678838358,97.33184685214704,L^2,5620,0.017,true,0.0,3
0.5,0.4,97.06521739130434,97.0855684700006,97.10489548136083,maximum,5620,0.017,true,0.0,3
0.9,0.0,96.05072463768116,96.07388623783126,96.12232769187055,standard,5620,0.017,true,0.0,3
0.9,0.0,91.68478260869564,91.72071118313744,92.62602312822253,p0.5,5620,0.017,true,0.0,3
0.9,0.0,69.3659420289855,69.38186439242597,69.53203358355844,SAGE_Max,5620,0.017,true,0.0,3
