α,β,acc,rec,prec,method_name,size,percentage_of_known_labels,balanced,noise,trial
0.4,0.55,97.75974923942104,97.76199541199185,97.79699403774032,geometric,10992,0.013,true,0.0,2
0.4,0.55,98.25758274177193,98.26738990874915,98.27940678746083,arithmetic,10992,0.013,true,0.0,2
0.4,0.55,97.57536646077256,97.57432570384601,97.62508027534122,harmonic,10992,0.013,true,0.0,2
0.4,0.55,98.28524015856918,98.29547531908169,98.3075472616863,L^2,10992,0.013,true,0.0,2
0.4,0.55,97.92569374020466,97.92156861097048,97.97864465434655,maximum,10992,0.013,true,0.0,2
0.9,0.0,97.040656402692,97.06320553440196,97.08277740729957,standard,10992,0.013,true,0.0,2
0.9,0.0,72.84963584401217,73.26004638417815,89.9741628539342,p0.5,10992,0.013,true,0.0,2
0.9,0.0,72.30570664699917,72.26249683521468,72.47483989264175,SAGE_Max,10992,0.013,true,0.0,2
0.9,0.0,74.99769521526689,75.00022999726065,77.46021601160288,SAGE_GCN,10992,0.013,true,0.0,2
0.4,0.55,95.98222551379374,95.94568318254181,96.12577520185582,geometric,10992,0.017,true,0.0,2
0.4,0.55,96.23217922606925,96.18317258209552,96.36610973377151,arithmetic,10992,0.017,true,0.0,2
0.4,0.55,95.88965006480281,95.85144280382698,96.05087579355074,harmonic,10992,0.017,true,0.0,2
0.4,0.55,96.2692094056656,96.21949825274922,96.40969043925519,L^2,10992,0.017,true,0.0,2
0.7,0.25,96.23217922606925,96.19719584678082,96.37175917530676,maximum,10992,0.017,true,0.0,2
0.9,0.0,95.89890760970191,95.85520837175112,96.00637189001526,standard,10992,0.017,true,0.0,2
0.9,0.0,78.61507128309573,78.93521955063784,90.40672430450411,p0.5,10992,0.017,true,0.0,2
0.9,0.0,51.5274949083503,51.48956496105478,58.599743098123255,SAGE_Max,10992,0.017,true,0.0,2
0.9,0.0,82.79022403258655,82.55251696585647,83.06069438664167,SAGE_GCN,10992,0.017,true,0.0,2
0.7,0.25,87.49771522573569,87.38133851352778,92.28498824421209,geometric,10992,0.004,true,0.0,3
0.4,0.55,92.35971486017182,92.31149754039458,93.71438521224096,arithmetic,10992,0.004,true,0.0,3
0.4,0.55,88.74977152257357,88.62410660431358,92.57836110720974,harmonic,10992,0.004,true,0.0,3
0.7,0.25,92.2591847925425,92.21188309592961,93.76334170861918,L^2,10992,0.004,true,0.0,3
0.8,0.1,93.57521476878084,93.53853441095981,93.75772038463286,maximum,10992,0.004,true,0.0,3
0.8,0.0,92.28660208371413,92.2986755997588,92.60332874909977,standard,10992,0.004,true,0.0,3
0.9,0.0,51.864375799670995,51.54386687812534,88.41021923656798,p0.5,10992,0.004,true,0.0,3
0.9,0.0,59.8610857247304,59.5780792768556,61.081086159500295,SAGE_Max,10992,0.004,true,0.0,3
0.9,0.0,63.946262109303596,64.12116997363192,65.70646797478807,SAGE_GCN,10992,0.004,true,0.0,3
0.4,0.55,92.6109277594426,92.74681419966404,93.38656018816324,geometric,10992,0.007,true,0.0,3
0.7,0.25,94.13274660799414,94.21776124461948,94.72119630703037,arithmetic,10992,0.007,true,0.0,3
0.4,0.55,91.48331499816649,91.64464966026117,92.4271058959937,harmonic,10992,0.007,true,0.0,3
0.7,0.25,94.49028236156948,94.56679945682188,94.99427397534966,L^2,10992,0.007,true,0.0,3
0.7,0.25,95.13201320132013,95.17021408124316,95.44324049138105,maximum,10992,0.007,true,0.0,3
0.9,0.0,93.7018701870187,93.7793738136271,94.3249892232345,standard,10992,0.007,true,0.0,3
0.9,0.0,58.36083608360836,58.91689519413956,89.35601623982696,p0.5,10992,0.007,true,0.0,3
0.9,0.0,67.33590025669234,67.43103202041861,68.34325232916177,SAGE_Max,10992,0.007,true,0.0,3
0.9,0.0,70.90209020902091,70.7783938165731,71.63927198046164,SAGE_GCN,10992,0.007,true,0.0,3
0.4,0.55,92.39680058839753,92.41425202460867,93.40225308351326,geometric,10992,0.01,true,0.0,3
0.7,0.25,93.59198308357084,93.6012390556922,94.14600000230226,arithmetic,10992,0.01,true,0.0,3
0.4,0.55,92.08421439735221,92.10258093707553,93.0365682828505,harmonic,10992,0.01,true,0.0,3
0.4,0.55,94.2447366001655,94.24152788563622,94.5814534566936,L^2,10992,0.01,true,0.0,3
0.8,0.1,95.2468511538108,95.25092782460848,95.4503662269456,maximum,10992,0.01,true,0.0,3
0.9,0.0,94.82394042474948,94.82663801622435,95.10133757227467,standard,10992,0.01,true,0.0,3
0.9,0.0,68.02427139836352,68.60011528998382,89.18331124313887,p0.5,10992,0.01,true,0.0,3
0.9,0.0,56.11841500413717,55.76682544712971,59.30885257920229,SAGE_Max,10992,0.01,true,0.0,3
0.9,0.0,82.36646134044314,82.24468628708605,82.67561754886488,SAGE_GCN,10992,0.01,true,0.0,3
0.4,0.55,96.9300267355029,96.9404587450352,97.04777163927912,geometric,10992,0.013,true,0.0,3
0.4,0.55,97.44629851571864,97.44284906235819,97.50190777930194,arithmetic,10992,0.013,true,0.0,3
0.4,0.55,96.71798654005715,96.73582500234383,96.82256580897088,harmonic,10992,0.013,true,0.0,3
0.4,0.55,97.50161334931317,97.49751448489911,97.55148648114861,L^2,10992,0.013,true,0.0,3
